document_id,canonical_title,short_title,document_type,jurisdiction,province,authority,subject_categories,official_source_url,local_file_path,language,enactment_date,effective_date,amendment_date,repeal_date,legal_status,version_label,retrieved_at,last_verified_at,content_sha256,mime_type,source_format,is_official_pdf,local_pdf_valid,page_count,ocr_required,verification_status,verification_notes
islamabad_food_safety_act_2021,"Islamabad Food Safety Act, 2021",ICT Food Safety Act,act,federal,,Parliament of Pakistan,health;food_authority;inspection,https://pakistancode.gov.pk/english/islamabad_food_safety_act_2021,data/raw/islamabad_food_safety_act_2021.pdf,en,2021-12-06,2021-12-06,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,39102fb96b92a2c804a05bddc489b5f2521c0c80dead4fe971175ac45853555c,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
pakistan_halal_authority_act_2016,"Pakistan Halal Authority Act, 2016",Halal Authority Act,act,federal,,Parliament of Pakistan,commerce;standards;halal_certification,https://pakistancode.gov.pk/english/pakistan_halal_authority_act_2016,data/raw/pakistan_halal_authority_act_2016.pdf,en,2016-03-18,2016-03-18,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,70a21a9e017b1e9cc320f02462074da018b17df5f41f455e2e046b453e04d727,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
oil_and_gas_development_company_reorganization_act,"Oil and Gas Development Company (Re-organization) Ordinance, 2001",OGDCL Ordinance,ordinance,federal,,Parliament of Pakistan,energy;oil_gas;corporatization,https://pakistancode.gov.pk/english/oil_and_gas_development_company_reorganization_act,data/raw/oil_and_gas_development_company_reorganization_act.pdf,en,2001-10-23,2001-10-23,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,d03e9d8bdf45eaa44a2597c1f29a3717d12e1de8061edf5b67595f9f52daa5aa,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sui_gas_pipelines_act,Sui Gas Pipelines Transmission and Distribution Enabling Act,Gas Transmission Act,act,federal,,Parliament of Pakistan,energy;utilities;infrastructure,https://pakistancode.gov.pk/english/sui_gas_pipelines_act,data/raw/sui_gas_pipelines_act.pdf,en,1978-04-12,1978-04-12,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4f764f31163d25677fae0e9aae11337a6a91bdb47cd7827703d6254ccd01605d,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
water_and_power_development_authority_act_1958,"Pakistan Water and Power Development Authority Act, 1958",WAPDA Act,act,federal,,Parliament of Pakistan,energy;dams;hydropower;wapda,https://pakistancode.gov.pk/english/water_and_power_development_authority_act_1958,data/raw/water_and_power_development_authority_act_1958.pdf,en,1958-04-24,1958-04-24,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,86fa6e23c3e3221952fcc025c9e3b7cf50bed4d55314c55d3c5ac6fd86ab6e4a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
indus_river_system_authority_act_1992,"Indus River System Authority Act, 1992",IRSA Act,act,federal,,Parliament of Pakistan,water;inter_provincial;irsa_accord,https://pakistancode.gov.pk/english/indus_river_system_authority_act_1992,data/raw/indus_river_system_authority_act_1992.pdf,en,1992-12-10,1992-12-10,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,e2d392aad1da566dc61d4a67e6f1b6ca46032547ef5a2ec47345c89b32024b6a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
national_water_policy_enabling_act,National Water Resource Management Enabling Act,Water Policy Act,act,federal,,Parliament of Pakistan,water;conservation;environment,https://pakistancode.gov.pk/english/national_water_policy_enabling_act,data/raw/national_water_policy_enabling_act.pdf,en,2018-04-24,2018-04-24,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,482ae9ee2b84d33193f9c3992b3948887b41706f1ae00a320c9d4d0854598c66,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
provincial_sustainable_development_funds_rules_act,Sustainable Development Funds (Federal Scheme) Act,SDF Act,act,federal,,Parliament of Pakistan,environment;climate_change;funding,https://pakistancode.gov.pk/english/provincial_sustainable_development_funds_rules_act,data/raw/provincial_sustainable_development_funds_rules_act.pdf,en,2015-06-20,2015-06-20,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,e0a650689b0ee82e3771f22d7609a298cf7d2445a2c83f4463a0f4cece64e548,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
pakistan_climate_change_act_2017,"Pakistan Climate Change Act, 2017 (Act X of 2017)",Climate Change Act,act,federal,,Parliament of Pakistan,environment;climate_change;authority,https://pakistancode.gov.pk/english/pakistan_climate_change_act_2017,data/raw/pakistan_climate_change_act_2017.pdf,en,2017-03-31,2017-03-31,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4c507d387635633837c9af6946371e9f5859d80ea1fab78c1d8daec3c2eb5498,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
islamabad_wildlife_protection_preservation_conservation_act,"Islamabad Wildlife (Protection, Preservation, Conservation and Management) Act, 1979",ICT Wildlife Act,act,federal,,Parliament of Pakistan,environment;wildlife;margalla_hills,https://pakistancode.gov.pk/english/islamabad_wildlife_protection_preservation_conservation_act,data/raw/islamabad_wildlife_protection_preservation_conservation_act.pdf,en,1979-07-28,1979-07-28,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,eb8dd6da60e11424f2adfa216d0a145e2b2c2cd7aae89315251a2a84bb4f1d4e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
marine_pollution_control_board_act,Marine Pollution Control Act,Marine Pollution Act,act,federal,,Parliament of Pakistan,maritime;environment;pollution,https://pakistancode.gov.pk/english/marine_pollution_control_board_act,data/raw/marine_pollution_control_board_act.pdf,en,1994-09-15,1994-09-15,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,76bc33be1768492a1461aa0cad83dd662817c538c4130b2200d4b09b8942cabd,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
ports_act_1908,"Ports Act, 1908",Ports Act,act,federal,,Parliament of Pakistan,maritime;ports;navigation,https://pakistancode.gov.pk/english/ports_act_1908,data/raw/ports_act_1908.pdf,en,1908-03-24,1908-03-24,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,52e572146f6afa6e4c2f7bed0ae9630ca10b4875a9f4034d458bd10506e75737,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
karachi_port_trust_act_1886,"Karachi Port Trust Act, 1886",KPT Act,act,federal,,Parliament of Pakistan,maritime;kpt;harbour,https://pakistancode.gov.pk/english/karachi_port_trust_act_1886,data/raw/karachi_port_trust_act_1886.pdf,en,1886-04-03,1886-04-03,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,1b5375cc2129c7476eb3da847fbb3d8836c5385f774d4de847cc08ea7b48188f,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
port_qasim_authority_act_1973,"Port Qasim Authority Act, 1973",PQA Act,act,federal,,Parliament of Pakistan,maritime;port_qasim;industry,https://pakistancode.gov.pk/english/port_qasim_authority_act_1973,data/raw/port_qasim_authority_act_1973.pdf,en,1973-06-29,1973-06-29,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,265ed6d859e26858cf78f978a7a876d885232c00e24ac0fe5bb22c4d5165c39f,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
gwadar_port_authority_ordinance_2002,"Gwadar Port Authority Ordinance, 2002",GPA Ordinance,ordinance,federal,,Parliament of Pakistan,maritime;gwadar;cpec,https://pakistancode.gov.pk/english/gwadar_port_authority_ordinance_2002,data/raw/gwadar_port_authority_ordinance_2002.pdf,en,2002-10-17,2002-10-17,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,6d3813e91e3c971ff0b990fcdf20a8d1ad811584ea1f32e828ffe34161186a15,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
china_pakistan_economic_corridor_authority_act_2021,"China Pakistan Economic Corridor Authority Act, 2021",CPEC Authority Act,act,federal,,Parliament of Pakistan,infrastructure;cpec;development,https://pakistancode.gov.pk/english/china_pakistan_economic_corridor_authority_act_2021,data/raw/china_pakistan_economic_corridor_authority_act_2021.pdf,en,2021-05-28,2021-05-28,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,237aa13f75e93b78006e0a63053f2eba25a68c59f1efdd693c7ec61e5a23daba,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
board_of_investment_ordinance_2001,"Board of Investment Ordinance, 2001",BOI Ordinance,ordinance,federal,,Parliament of Pakistan,investment;boi;facilitation,https://pakistancode.gov.pk/english/board_of_investment_ordinance_2001,data/raw/board_of_investment_ordinance_2001.pdf,en,2001-09-24,2001-09-24,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,08ff02563fe61bbd19fbca6f268b3eb5dd18aec1835667f4bf5542c20062196a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
national_productivity_organization_enabling_act,National Productivity Organization Act,NPO Act,act,federal,,Parliament of Pakistan,industry;productivity;standards,https://pakistancode.gov.pk/english/national_productivity_organization_enabling_act,data/raw/national_productivity_organization_enabling_act.pdf,en,2010-08-11,2010-08-11,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f7dd242bc997e9ca6994bc6f66d65927a9869964e1756a0338f77ad41a373a1e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
corporate_restructuring_companies_act_2016,"Corporate Restructuring Companies Act, 2016",CRC Act 2016,act,federal,,Parliament of Pakistan,corporate;restructuring;npls;finance,https://pakistancode.gov.pk/english/corporate_restructuring_companies_act_2016,data/raw/corporate_restructuring_companies_act_2016.pdf,en,2016-07-01,2016-07-01,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f532bfdb6d07b35ad09d5b6e2fc7ffd772b14342ccac0a39b2a58c062589ccc4,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
corporate_rehabilitation_act_2018,"Corporate Rehabilitation Act, 2018",Corporate Rehabilitation,act,federal,,Parliament of Pakistan,corporate;insolvency;bankruptcy;restructuring,https://pakistancode.gov.pk/english/corporate_rehabilitation_act_2018,data/raw/corporate_rehabilitation_act_2018.pdf,en,2018-05-24,2018-05-24,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,5736dd25b05abcc643348d5d9829460b7196ab1c287dd2cc5caac3b8c9a59d47,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
limited_liability_partnership_act_2017,"Limited Liability Partnership Act, 2017",LLP Act 2017,act,federal,,Parliament of Pakistan,corporate;llp;partnership;secp,https://pakistancode.gov.pk/english/limited_liability_partnership_act_2017,data/raw/limited_liability_partnership_act_2017.pdf,en,2017-05-24,2017-05-24,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,7592279be482ce8ef9d40826a46562518e7d4181fcd266b0ad6c2ee3ebdfd105,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
deposit_protection_corporation_act_2016,"Deposit Protection Corporation Act, 2016",DPC Act 2016,act,federal,,Parliament of Pakistan,banking;deposit_insurance;sbp,https://pakistancode.gov.pk/english/deposit_protection_corporation_act_2016,data/raw/deposit_protection_corporation_act_2016.pdf,en,2016-08-13,2016-08-13,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,2529b8fa9252a5ec96b503d3e2aba8ad4ac3d07685e9774fdf57ad6f302770b8,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
credit_bureau_act_2015,"Credit Bureau Act, 2015",Credit Bureau Act,act,federal,,Parliament of Pakistan,banking;credit_scoring;sbp,https://pakistancode.gov.pk/english/credit_bureau_act_2015,data/raw/credit_bureau_act_2015.pdf,en,2015-03-05,2015-03-05,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,e411e00244c79b364a3095359db69c548be5b9ba04dd7e01b1dcaed3f4cd1d04,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
payment_systems_and_electronic_fund_transfers_act_2007,"Payment Systems and Electronic Fund Transfers Act, 2007",Payment Systems Act,act,federal,,Parliament of Pakistan,fintech;digital_payments;sbp;raast,https://pakistancode.gov.pk/english/payment_systems_and_electronic_fund_transfers_act_2007,data/raw/payment_systems_and_electronic_fund_transfers_act_2007.pdf,en,2007-04-28,2007-04-28,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,83666873e4b1aac17458c4cbbee643884dd573e84d7af512113b3daaff73cd22,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
foreign_exchange_remittance_facilitation_act,Foreign Exchange Remittance (Facilitation) Act,Remittance Act,act,federal,,Parliament of Pakistan,banking;remittance;incentives,https://pakistancode.gov.pk/english/foreign_exchange_remittance_facilitation_act,data/raw/foreign_exchange_remittance_facilitation_act.pdf,en,2018-03-12,2018-03-12,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,dbedb33ee9d9fe2ffb441f9042de81e6d1ce3ed3100c15ef47d4a314e556793b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
benazir_income_support_programme_act_2010,"Benazir Income Support Programme Act, 2010",BISP Act,act,federal,,Parliament of Pakistan,social_welfare;bisp;poverty_alleviation,https://pakistancode.gov.pk/english/benazir_income_support_programme_act_2010,data/raw/benazir_income_support_programme_act_2010.pdf,en,2010-08-16,2010-08-16,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,cbdaabafd2cc1b25a049568e2fda82823045ff87e030e4b9894462c693239c9d,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
